OrderID,Date,Product,Category,Region,Quantity,UnitPrice,Revenue,DiscountPercent,FinalRevenue,Profit,CustomerType,SalesChannel,PaymentMethod
1989,2025-05-18,Keyboard,Accessories,South,7,23580,165060,14.41,141274.85,18223.94,Premium,Online,Cash
1990,2025-01-19,Smartphone,Electronics,West,3,6791,20373,11.01,18129.93,3581.95,Premium,Offline,UPI
1991,2024-02-20,Tablet,Electronics,South,6,37026,222156,13.19,192853.62,25617.89,Regular,Online,Debit Card
1992,2025-08-16,Mouse,Accessories,East,3,5209,15627,15.71,13172.0,2023.32,New,Offline,Debit Card
1993,2025-10-26,Smartwatch,Wearables,West,4,17418,69672,17.16,57716.28,11352.74,New,Offline,Cash
1994,2025-02-13,Printer,Office Equipment,South,4,41331,165324,2.46,161257.03,47049.98,New,Offline,UPI
1995,2024-08-01,Headphones,Accessories,South,5,34094,170470,15.96,143262.99,32729.53,New,Offline,UPI
1996,2025-12-21,Headphones,Accessories,West,8,34268,274144,10.22,246126.48,46707.4,New,Online,Credit Card
1997,2025-11-18,Keyboard,Accessories,South,3,47431,142293,5.97,133798.11,28022.49,Regular,Online,Debit Card
1998,2025-07-15,Tablet,Electronics,North,9,21254,191286,16.37,159972.48,47554.38,Premium,Offline,Cash
1999,2024-03-29,Tablet,Electronics,East,3,47221,141663,0.51,140940.52,28656.55,Regular,Offline,Cash
2000,2025-06-05,Laptop,Electronics,West,4,48767,195068,1.06,193000.28,42265.43,Premium,Online,Credit Card
